title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
3 BHK Builder Floor for Sale in Sector 88B Gurgaon,1.90 Cr,1550 sqft,https://www.magicbricks.com/vatika-xpressions-sector-88b-gurgaon-pdpid-4d4235303833383038,9,25,2025-08-12 19:15:33.386254,Updated 1 week ago,2025-08-05 19:15:33.385258,True,premium,['text_premium'],3,,3 BHK,Unfurnished,3 out of 3,,Vatika Xpressions,Ready to Move,East,2 Covered,,Resale,,95.5,[],True
3 BHK Builder Floor for Sale in Sector 65 Gurgaon,2.57 Cr,1280 sqft,,9,26,2025-08-12 19:15:33.388821,Updated 6 days ago,2025-08-06 19:15:33.387657,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,2 out of 2,,,Ready to Move,North,1 Open,Freehold,New Property,"Garden/Park, Main Road",100.0,['Missing property URL'],False
1 BHK Apartment for Sale in Sector 111 Gurgaon,1.30 Cr,895 sqft,https://www.magicbricks.com/manor-one-kashish-sector-111-gurgaon-pdpid-4d4235303231333039,9,28,2025-08-12 19:15:33.392012,Updated 4 days ago,2025-08-08 19:15:33.390961,True,premium,['text_premium'],1,2,1 BHK,Furnished,14 out of 25,,Manor One Kashish,,East,1 Covered,Co-operative Society,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
3 BHK Apartment for Sale in Sector 89A Gurgaon,2.55 Cr,1840 sqft,https://www.magicbricks.com/ats-marigold-sector-89a-gurgaon-pdpid-4d4235303233353433,9,29,2025-08-12 19:15:33.394382,Updated 1 week ago,2025-08-05 19:15:33.393199,True,premium,['text_premium'],3,5,3 BHK,Semi-Furnished,20 out of 22,,ATS Marigold,Ready to Move,East,,Freehold,New Property,"Garden/Park, Pool",104.5,[],True
3 BHK Apartment for Sale in Sector 90 Gurgaon,2.18 Cr,1500 sqft,https://www.magicbricks.com/dlf-regal-gardens-sector-90-gurgaon-pdpid-4d4235303238333839,9,30,2025-08-12 19:15:33.396875,Updated 1 week ago,2025-08-05 19:15:33.395775,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Semi-Furnished,27 out of 29,,DLF Regal Gardens,Ready to Move,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool",109.1,[],True
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.51 Cr,771 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,10,1,2025-08-12 19:15:39.335665,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Unfurnished,4 out of 4,,Signature Global City 37D,Ready to Move,,,,Resale,,90.9,[],True
3 BHK Apartment for Sale in Sector 66 Gurgaon,4 Cr,2900 sqft,https://www.magicbricks.com/smartworld-the-edition-sector-66-gurgaon-pdpid-4d4235343137383733,10,2,2025-08-12 19:15:39.337519,Updated 5 days ago,2025-08-07 19:15:39.336689,False,standard,[],3,,3 BHK,Furnished,17 out of 41,,Smartworld The Edition,,North,2 Covered,Freehold,Resale,"Pool, Garden/Park",90.9,[],True
3 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,1.30 Cr,1120 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,10,4,2025-08-12 19:15:39.340422,Updated 7 days ago,2025-08-05 19:15:39.339529,False,standard,[],2,4,3 BHK,Unfurnished,2 out of 4,,Signature Global Park 4 and 5,Ready to Move,East,1 Covered,Freehold,Resale,Main Road,100.0,[],True
1 BHK Apartment for Sale in Sector 95 Gurgaon,36.8 Lac,366 sqft,https://www.magicbricks.com/rof-ananda-sector-95-gurgaon-pdpid-4d4235303936373533,10,5,2025-08-12 19:15:39.342227,Updated 1 week ago,2025-08-05 19:15:39.341424,True,premium,['text_premium'],1,1,1 BHK,Unfurnished,6 out of 15,,Rof Ananda,Ready to Move,,,,Resale,,90.9,[],True
3 BHK Apartment for Sale in Sector 103 Gurgaon,3.90 Cr,1948 sqft,https://www.magicbricks.com/godrej-vrikshya-sector-103-gurgaon-pdpid-4d4235343232353835,10,7,2025-08-12 19:15:39.345579,Updated 6 days ago,2025-08-06 19:15:39.344555,True,premium,['text_premium'],2,2,3 BHK,Unfurnished,12 out of 32,,Godrej Vrikshya,,East,,Co-operative Society,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
2 BHK Apartment for Sale in Sector 89 Gurgaon,1.30 Cr,1196 sqft,https://www.magicbricks.com/smart-world-gems-sector-89-gurgaon-pdpid-4d4235333234333739,10,8,2025-08-12 19:15:39.347995,Updated 1 week ago,2025-08-05 19:15:39.347004,True,premium,['text_premium'],2,2,2 BHK,Unfurnished,4 out of 4,,Smart World Gems,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
"3 BHK Apartment for Sale in Uppal Southend, Sector 49, Sohna Road Gurgaon",5.25 Cr,2514 sqft,https://www.magicbricks.com/godrej-aristocrat-uppal-southend-gurgaon-pdpid-4d4235343138383333,10,9,2025-08-12 19:15:39.350269,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],3,4,3 BHK,Semi-Furnished,5 out of 31,,Godrej Aristocrat,,North,2 Covered,Freehold,Resale,Main Road,95.5,[],True
4 BHK Apartment for Sale in Sector 110 Gurgaon,4.90 Cr,3400 sqft,https://www.magicbricks.com/indiabulls-enigma-sector-110-gurgaon-pdpid-4d4235303231373033,10,10,2025-08-12 19:15:39.352458,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],4,3,4 BHK,Semi-Furnished,15 out of 22,,Indiabulls Enigma,Ready to Move,East,,Freehold,Resale,Main Road,104.5,[],True
3 BHK Builder Floor for Sale in Sector 49 Gurgaon,97.8 Lac,1650 sqft,https://www.magicbricks.com/southend-floors-sector-49-gurgaon-pdpid-4d4235303130343331,10,12,2025-08-12 19:15:39.354882,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Semi-Furnished,Super Area1650 sqftStatusReady to MoveTransactionResaleFurnishingSemi-FurnishedSocietySouthend FloorsBathroom3,,Southend Floors,Ready to Move,,,,Resale,,72.7,[],True
3 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,4.78 Cr,2165 sqft,https://www.magicbricks.com/ireo-the-grand-arch-golf-course-extension-road-gurgaon-pdpid-4d4235303231363439,10,13,2025-08-12 19:15:39.356836,Updated 1 week ago,2025-08-05 19:15:39.355962,False,standard,[],4,2,3 BHK,Semi-Furnished,28 out of 29,,Ireo The Grand Arch,Ready to Move,North,,Freehold,Resale,Garden/Park,95.5,[],True
3 BHK Apartment for Sale in Sector 92 Gurgaon,1.40 Cr,1100 sqft,https://www.magicbricks.com/signature-global-city-92-sector-92-gurgaon-pdpid-4d4235333132373533,10,14,2025-08-12 19:15:39.358977,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,3,3 BHK,Semi-Furnished,4 out of 4,,Signature Global City 92,Ready to Move,East,,Freehold,New Property,Garden/Park,95.5,[],True
Plot/Land for Sale in Sohna Gurgaon,1.35 Cr,2979 sqft,https://www.magicbricks.com/gold-souk-golf-links-sohna-gurgaon-pdpid-4d4235303236333633,10,15,2025-08-12 19:15:39.360581,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],,,Plot,,,,Gold Souk Golf Links,,,,Freehold,Resale,,72.7,[],True
2 BHK Apartment for Sale in Sohna Gurgaon,32 Lac,625 sqft,https://www.magicbricks.com/hcbs-sports-ville-sohna-gurgaon-pdpid-4d4235303738353937,10,16,2025-08-12 19:15:39.362636,Updated 1 week ago,2025-08-05 19:15:39.361789,False,standard,[],2,1,2 BHK,Unfurnished,13 out of 13,,HCBS Sports Ville,Ready to Move,,,,New Property,Garden/Park,86.4,[],True
3 BHK Apartment for Sale in Manesar Gurgaon,1.35 Cr,1957 sqft,https://www.magicbricks.com/dlf-express-greens-manesar-gurgaon-pdpid-4d4235303232373236,10,17,2025-08-12 19:15:39.364705,Updated 1 week ago,2025-08-05 19:15:39.363809,False,standard,[],4,3,3 BHK,Semi-Furnished,18 out of 23,,DLF Express Greens,Ready to Move,West,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
2 BHK Apartment for Sale in Palam Vihar Gurgaon,1.18 Cr,800 sqft,https://www.magicbricks.com/cosmos-executive-apartment-palam-vihar-gurgaon-pdpid-4d4235303031303735,10,18,2025-08-12 19:15:39.366454,Updated 6 days ago,2025-08-06 19:15:39.365680,False,standard,[],2,2,2 BHK,Unfurnished,1 out of 17,,Cosmos Executive Apartment,Ready to Move,,,,Resale,"Main Road, Garden/Park",86.4,[],True
4 BHK Apartment for Sale in Sector 67A Gurgaon,2.70 Cr,1825 sqft,https://www.magicbricks.com/4s-aradhya-homes-sector-67a-gurgaon-pdpid-4d4235323431393037,10,19,2025-08-12 19:15:39.368504,Updated 3 days ago,2025-08-09 19:15:39.367574,True,premium,['text_premium'],4,3,4 BHK,Semi-Furnished,4 out of 4,,4S Aradhya Homes,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",109.1,[],True
4 BHK Builder Floor for Sale in South City 2 Gurgaon,3.25 Cr,2100 sqft,,10,20,2025-08-12 19:15:39.370540,Updated 1 week ago,2025-08-05 19:15:39.369595,True,premium,['text_premium'],4,2,4 BHK,Semi-Furnished,3 out of 4,,,Ready to Move,South - East,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",100.0,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 83 Gurgaon,2.65 Cr,1900 sqft,https://www.magicbricks.com/emaar-palm-garden-sector-83-gurgaon-pdpid-4d4235303232343737,10,23,2025-08-12 19:15:39.373758,Updated 1 week ago,2025-08-05 19:15:39.373091,False,standard,[],4,,3 BHK,Semi-Furnished,2 out of 13,,Emaar Palm Garden,Ready to Move,,,,Resale,,77.3,[],True
Plot/Land for Sale in Sohna Gurgaon,15 Lac,900 sqft,,10,24,2025-08-12 19:15:39.375535,Updated 4 days ago,2025-08-08 19:15:39.374734,True,premium,['text_premium'],,,Plot,,,,,,Read more,,Freehold,Resale,,68.2,['Missing property URL'],False
"Plot/Land for Sale in Om Vihar, Palam Vihar Extension, Old delhi gurgaon road Gurgaon",1.80 Cr,150 sqft,https://www.magicbricks.com/palam-vihar-om-vihar-gurgaon-pdpid-4d4235343039363235,10,25,2025-08-12 19:15:39.377312,Updated 1 week ago,2025-08-05 19:15:39.376724,False,standard,[],,,Plot,,,,Palam Vihar,,,,,Resale,,59.1,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,1.55 Cr,1000 sqft,https://www.magicbricks.com/tulip-white-sector-69-gurgaon-pdpid-4d4235303030313130,10,26,2025-08-12 19:15:39.379370,Updated 7 days ago,2025-08-05 19:15:39.378430,True,premium,['text_premium'],3,,3 BHK,Unfurnished,11 out of 11,,Tulip White,Ready to Move,West,1 Covered,Freehold,Other,Main Road,104.5,[],True
4 BHK Apartment for Sale in Sector 56 Gurgaon,2.49 Cr,1651 sqft,https://www.magicbricks.com/project-vigyan-vihar-sector-56-gurgaon-pdpid-4d4235303130333730,10,27,2025-08-12 19:15:39.381365,Updated 1 week ago,2025-08-05 19:15:39.380468,True,premium,['text_premium'],3,3,4 BHK,Unfurnished,1 out of 10,,Project Vigyan Vihar,Ready to Move,West,,Co-operative Society,Resale,Garden/Park,104.5,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,1.65 Cr,1325 sqft,https://www.magicbricks.com/signature-global-city-79b-sector-79-gurgaon-pdpid-4d4235343137363037,10,28,2025-08-12 19:15:39.383480,Updated 7 days ago,2025-08-05 19:15:39.382494,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,3 out of 4,,Signature Global City 79B,Ready to Move,East,1 Covered,Freehold,Resale,,104.5,[],True
2 BHK Apartment for Sale in Sector 22 Gurgaon,2.80 Cr,1380 sqft,https://www.magicbricks.com/ambience-creacions-sector-22-gurgaon-pdpid-4d4235303732313635,10,29,2025-08-12 19:15:39.385216,Updated 1 week ago,2025-08-05 19:15:39.384434,False,standard,[],2,2,2 BHK,Semi-Furnished,7 out of 18,,Ambience Creacions,Ready to Move,,,,Resale,"Garden/Park, Pool, Main Road",86.4,[],True
