title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
3 BHK Builder Floor for Sale in Golf Course Extension Road Gurgaon,3.30 Cr,1380 sqft,https://www.magicbricks.com/emerald-floor-jemma-golf-course-extension-road-gurgaon-pdpid-4d4235313930363639,5,18,2025-08-12 22:59:43.010217,Updated 4 days ago,2025-08-08 22:59:43.009107,True,premium,['text_premium'],3,,3 BHK,Furnished,Super Area1380 sqftStatusReady to MoveFloorGround out of 3TransactionResaleFurnishingFurnishedfacingNorthoverlookingMain RoadSocietyEmerald Floor JemmaCar Parking1 OpenBathroom3,,Emerald Floor Jemma,Ready to Move,North,1 Open,,Resale,Main Road,100.0,[],True
4 BHK Apartment for Sale in Sector 70 Gurgaon,4.40 Cr,1858 sqft,https://www.magicbricks.com/tulip-crimson-sector-70-gurgaon-pdpid-4d4235343233353339,5,19,2025-08-12 22:59:43.011547,Updated 5 days ago,2025-08-07 22:59:43.010624,False,standard,[],5,3,4 BHK,Semi-Furnished,Ground out of 36,,Tulip Crimson,,,2 Covered,Freehold,Resale,,86.4,[],True
3 BHK Apartment for Sale in Sector 109 Gurgaon,3.10 Cr,2095 sqft,https://www.magicbricks.com/ats-kocoon-sector-109-gurgaon-pdpid-4d4235303233353339,5,20,2025-08-12 22:59:43.012837,Updated 3 days ago,2025-08-09 22:59:43.012031,True,premium,['text_premium'],4,,3 BHK,Semi-Furnished,7 out of 25,,ATS Kocoon,Ready to Move,,,,Resale,,86.4,[],True
"2 BHK Builder Floor for Sale in Civil Lines, Delhi Gurgaon Expressway Gurgaon",85 Lac,250 sqft,,5,21,2025-08-12 22:59:43.016010,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],2,,2 BHK,Semi-Furnished,3 out of 3,,,Ready to Move,Read more,,,Resale,Main Road,86.4,[],True
2 BHK Apartment for Sale in Sector 33 Sohna Gurgaon,1.65 Cr,77 sqm,https://www.magicbricks.com/godrej-nature-plus-sohna-sector-33-gurgaon-pdpid-4d4235313132333731,5,22,2025-08-12 22:59:43.017489,Updated 4 days ago,2025-08-08 22:59:43.016449,True,premium,['text_premium'],2,3,2 BHK,,10 out of 22,,Godrej Nature Plus,Ready to Move,East,"1 Covered,",Freehold,Resale,Main Road,104.5,[],True
2 BHK Apartment for Sale in Sector 88B Gurgaon,1.76 Cr,1350 sqft,https://www.magicbricks.com/vatika-xpressions-sector-88b-gurgaon-pdpid-4d4235303833383038,5,23,2025-08-12 22:59:43.018702,Updated 5 days ago,2025-08-07 22:59:43.017864,False,standard,[],2,2,2 BHK,Unfurnished,2 out of 3,,Vatika Xpressions,Ready to Move,,,,Resale,,81.8,[],True
2 BHK Apartment for Sale in Sector 103 Gurgaon,3.50 Cr,1660 sqft,https://www.magicbricks.com/godrej-vrikshya-sector-103-gurgaon-pdpid-4d4235343232353835,5,24,2025-08-12 22:59:43.020680,Updated 4 days ago,2025-08-08 22:59:43.019482,False,standard,[],2,3,2 BHK,Unfurnished,19 out of 35,,Godrej Vrikshya,,North - West,,Freehold,Resale,Main Road,90.9,[],True
1 BHK Apartment for Sale in New Palam Vihar Sector 110 Gurgaon,25 Lac,250 sqft,,5,25,2025-08-12 22:59:43.023489,Updated 4 days ago,2025-08-08 22:59:43.022573,False,standard,[],1,1,1 BHK,Unfurnished,Upper Basement out of 7,,,Ready to Move,,,,Resale,,72.7,[],True
3 BHK Apartment for Sale in Sector 111 Gurgaon,4.74 Cr,1399 sqft,https://www.magicbricks.com/puri-diplomatic-residences-sector-111-gurgaon-pdpid-4d4235343139333031,5,26,2025-08-12 22:59:43.024733,Updated 6 days ago,2025-08-06 22:59:43.023875,True,luxury,['text_luxury'],4,3,3 BHK,Semi-Furnished,1 out of 32,,Puri Diplomatic Residences,,Read more,,,Resale,Read more,95.5,[],True
"3 BHK Builder Floor for Sale in Sushant Lok 3, Sector 57 Gurgaon",2.65 Cr,1550 sqft,,5,27,2025-08-12 22:59:43.028115,Updated 3 days ago,2025-08-09 22:59:43.026963,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,North,,Freehold,Resale,"Garden/Park, Main Road",95.5,[],True
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",4.40 Cr,2623 sqft,https://www.magicbricks.com/signature-global-de-luxe-dxp-sector-37d-gurgaon-pdpid-4d4235343139383533,5,28,2025-08-12 22:59:43.029571,Updated 20 hours ago,2025-08-12 02:59:43.028553,False,standard,[],3,3,3 BHK,Furnished,30 out of 34,,Signature Global DE LUXE DXP,,East,,Freehold,New Property,"Pool, Garden/Park",90.9,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.30 Cr,1081 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,5,29,2025-08-12 22:59:43.030884,Updated 3 days ago,2025-08-09 22:59:43.029964,True,premium,['text_premium'],2,3,3 BHK,Furnished,4 out of 4,,Signature Global Park 4 and 5,Ready to Move,West,,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
3 BHK Apartment for Sale in Sector 2 Sohna Gurgaon,1.80 Cr,1465 sqft,https://www.magicbricks.com/lorven-ashiana-mulberry-sohna-sector-2-gurgaon-pdpid-4d4235303738383139,5,30,2025-08-12 22:59:43.032187,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,4,3 BHK,Semi-Furnished,8 out of 17,,Lorven Ashiana Mulberry,Ready to Move,East,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
