title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking
4 BHK Apartment for Sale in Andheri East Mumbai,₹10 Cr,1800 sqft,https://www.magicbricks.com/rock-view-apartment-andheri-east-mumbai-pdpid-4d4235303734363637,1,11,2025-08-11 10:45:26.387269,Posted:   Yesterday,2025-08-10 12:00:00,4,,4 BHK,Furnished,6 out of 12,,Rock View Apartment,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Andheri East Mumbai,₹2.90 Cr,900 sqft,https://www.magicbricks.com/shree-vastu-enclave-andheri-east-mumbai-pdpid-4d4235303734363633,1,12,2025-08-11 10:45:26.388734,Posted:   Yesterday,2025-08-10 12:00:00,3,,3 BHK,Unfurnished,3 out of 12,,Shree Vastu Enclave,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Jankalyan Nagar Mumbai,₹1.15 Cr,539 sqft,https://www.magicbricks.com/gurukrupa-marina-enclave-jankalyan-nagar-mumbai-pdpid-4d4235303732393039,1,13,2025-08-11 10:45:26.390328,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Unfurnished,2 out of 2,,Gurukrupa Marina Enclave,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.12 Cr,648 sqft,https://www.magicbricks.com/sai-vihar-kandivali-east-mumbai-pdpid-4d4235303734313136,1,14,2025-08-11 10:45:26.391736,Posted:   Yesterday,2025-08-10 12:00:00,3,,2 BHK,Unfurnished,2 out of 7,,Sai Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹65 Lac,504 sqft,https://www.magicbricks.com/neha-heena-presidency-mira-road-mumbai-pdpid-4d4235303733373635,1,16,2025-08-11 10:45:26.393582,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Furnished,4 out of 14,,Neha Heena Presidency,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Worli Mumbai,₹4.50 Cr,576 sqft,https://www.magicbricks.com/poonam-apartments-worli-mumbai-pdpid-4d4235303733373334,1,17,2025-08-11 10:45:26.394834,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,Ground out of 17,,Poonam Apartments,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Worli Mumbai,₹3.50 Cr,756 sqft,https://www.magicbricks.com/poonam-apartments-worli-mumbai-pdpid-4d4235303733373334,1,18,2025-08-11 10:45:26.396084,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,Ground out of 7,,Poonam Apartments,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kandivali West Mumbai,₹2.60 Cr,871 sqft,https://www.magicbricks.com/mangalmay-tower-kandivali-west-mumbai-pdpid-4d4235303733363231,1,20,2025-08-11 10:45:26.397787,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,13 out of 23,,Mangalmay Tower,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kandivali West Mumbai,₹1.20 Cr,426 sqft,https://www.magicbricks.com/sethia-kalpavruksh-heights-kandivali-west-mumbai-pdpid-4d4235303835333333,1,21,2025-08-11 10:45:26.399256,Updated today,2025-08-11 12:00:00,2,,1 BHK,Furnished,19 out of 23,,Sethia Kalpavruksh Heights,Ready to Move,North,,Freehold,New Property,Main Road
2 BHK Apartment for Sale in Ghatkopar Mumbai,₹1.95 Cr,526 sqft,https://www.magicbricks.com/a-&-o-f-residences-ghatkopar-mumbai-pdpid-4d4235303737303434,1,22,2025-08-11 10:45:26.400500,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Semi-Furnished,4 out of 15,,A & O F Residences,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kurla East Mumbai,₹90 Lac,662 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,23,2025-08-11 10:45:26.401895,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,1 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kurla East Mumbai,₹82 Lac,468 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,24,2025-08-11 10:45:26.403172,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Semi-Furnished,4 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Qureshi Nagar Mumbai,₹1.10 Cr,662 sqft,https://www.magicbricks.com/galaxy-apartment-qureshi-nagar-mumbai-pdpid-4d4235303736393631,1,25,2025-08-11 10:45:26.404705,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,1 out of 20,,Galaxy Apartment,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kurla East Mumbai,₹85 Lac,468 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,26,2025-08-11 10:45:26.406000,Posted:   Yesterday,2025-08-10 12:00:00,1,,1 BHK,Unfurnished,1 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Qureshi Nagar Mumbai,₹1.10 Cr,662 sqft,https://www.magicbricks.com/galaxy-apartment-qureshi-nagar-mumbai-pdpid-4d4235303736393631,1,27,2025-08-11 10:45:26.407278,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,1 out of 20,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kurla East Mumbai,₹90 Lac,662 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,28,2025-08-11 10:45:26.408564,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,2 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kurla East Mumbai,₹68 Lac,468 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,29,2025-08-11 10:45:26.409903,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Semi-Furnished,17 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kurla East Mumbai,₹1.30 Cr,662 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,30,2025-08-11 10:45:26.411184,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,6 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
