title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking
3 BHK Apartment for Sale in Sector 84 Gurgaon,₹1.95 Cr,14009 sqft,https://www.magicbricks.com/ss-almeria-sector-84-gurgaon-pdpid-4d4235303137373033,2,21,2025-08-10 18:51:46.509943,Updated 14 hours ago,2025-08-10 04:51:46.508898,3,2,3 BHK,Furnished,2 out of 3,,SS Almeria,Ready to Move,Key HighlightsRecreational FacilitiesCombination of Italian marble and wooden Flooring24X7 power and water backup,,,Resale,
3 BHK Builder Floor for Sale in Sector 70A Gurgaon,₹2.60 Cr,1750 sqft,https://www.magicbricks.com/bptp-green-oaks-sector-70a-gurgaon-pdpid-4d4235333236323433,2,23,2025-08-10 18:51:46.512508,Updated 14 hours ago,2025-08-10 04:51:46.511301,3,2,3 BHK,Semi-Furnished,BPTP Green Oaks,,BPTP Green Oaks,,North - East,,Freehold,Resale,Garden/Park
4 BHK Apartment for Sale in Sector 112 Gurgaon,₹8 Cr,4800 sqft,https://www.magicbricks.com/experion-windchants-sector-112-gurgaon-pdpid-4d4235303232333739,2,24,2025-08-10 18:51:46.514458,Updated 7 hours ago,2025-08-10 11:51:46.513172,4,3,4 BHK,Semi-Furnished,15 out of 25,,Experion Windchants,Ready to Move,East,3 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road"
3 BHK Apartment for Sale in Sector 112 Gurgaon,₹3.85 Cr,2215 sqft,https://www.magicbricks.com/tata-gurgaon-gateway-sector-112-gurgaon-pdpid-4d4235303239353935,2,25,2025-08-10 18:51:46.515868,Posted: 3 hours ago,2025-08-10 15:51:46.514952,3,,3 BHK,Semi-Furnished,10 out of 23,,Tata Gurgaon Gateway,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Phase 2 Greenopolis Gurgaon,₹2 Cr,1450 sqft,https://www.magicbricks.com/orris-3c-greenopolis-sector-89-gurgaon-pdpid-4d4235303238343130,2,26,2025-08-10 18:51:46.518351,Posted: 2 hours ago,2025-08-10 16:51:46.517088,3,3,3 BHK,Unfurnished,14 out of 14,,Orris 3c Greenopolis,Ready to Move,West,,Leasehold,New Property,Garden/Park
2 BHK Apartment for Sale in Sector 70A Gurgaon,₹85 Lac,700 sqft,https://www.magicbricks.com/pyramid-fusion-homes-sector-70a-gurgaon-pdpid-4d4235313232373337,2,27,2025-08-10 18:51:46.519842,Posted: 1 hour ago,2025-08-10 17:51:46.518917,2,,2 BHK,Unfurnished,Ground out of 14,,Pyramid Fusion Homes,Ready to Move,,,,Resale,
4 BHK Apartment for Sale in Sector 52 Gurgaon,₹3.25 Cr,2015 sqft,https://www.magicbricks.com/green-homes-sector-52-gurgaon-pdpid-4d4235313730353839,2,28,2025-08-10 18:51:46.521798,Updated yesterday,2025-08-09 12:00:00.000000,3,3,4 BHK,Furnished,5 out of 10,,Green Homes,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road"
3 BHK Apartment for Sale in Sector 109 Gurgaon,₹3.10 Cr,2095 sqft,https://www.magicbricks.com/ats-kocoon-sector-109-gurgaon-pdpid-4d4235303233353339,3,1,2025-08-10 18:51:49.840689,Updated yesterday,2025-08-09 12:00:00.000000,4,,3 BHK,Semi-Furnished,7 out of 25,,ATS Kocoon,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Sector 36A Gurgaon,₹5.30 Cr,1800 sqft,https://www.magicbricks.com/krisumi-waterside-residences-sector-36a-gurgaon-pdpid-4d4235343231343833,3,3,2025-08-10 18:51:49.843917,Updated yesterday,2025-08-09 12:00:00.000000,3,2,3 BHK,Semi-Furnished,23 out of 28,,Krisumi Waterside Residences,Ready to Move,East,,Freehold,New Property,"Garden/Park, Pool, Main Road"
3 BHK Apartment for Sale in Sector 102 Gurgaon,₹2.15 Cr,1569 sqft,https://www.magicbricks.com/adani-m2k-oyster-grande-sector-102-gurgaon-pdpid-4d4235303836323032,3,6,2025-08-10 18:51:49.847195,Updated yesterday,2025-08-09 12:00:00.000000,3,3,3 BHK,Unfurnished,15 out of 21,,Adani M2K Oyster Grande,Ready to Move,North - East,,Freehold,New Property,Garden/Park
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,₹1.30 Cr,1081 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,3,7,2025-08-10 18:51:49.850122,Updated yesterday,2025-08-09 12:00:00.000000,2,3,3 BHK,Furnished,4 out of 4,,Signature Global Park 4 and 5,Ready to Move,West,,Freehold,Resale,"Garden/Park, Pool"
1 BHK Apartment for Sale in Sector 93 Gurgaon,₹59 Lac,543 sqft,https://www.magicbricks.com/signature-global-city-93-sector-93-gurgaon-pdpid-4d4235333933373231,3,9,2025-08-10 18:51:49.853149,Updated yesterday,2025-08-09 12:00:00.000000,2,2,1 BHK,,14 out of 14,,Signature Global City 93,,North - East,200 Open,Freehold,Resale,Garden/Park
3 BHK Apartment for Sale in Sector 111 Gurgaon,₹3.30 Cr,1550 sqft,https://www.magicbricks.com/m3m-crown-phase-1-sector-111-gurgaon-pdpid-4d4235333933333337,3,10,2025-08-10 18:51:49.855419,Updated yesterday,2025-08-09 12:00:00.000000,3,3,3 BHK,Semi-Furnished,3 out of 30,,M3M Crown Phase 1,,East,1 Covered,Freehold,Resale,"Garden/Park, Pool"
3 BHK Apartment for Sale in Sector 104 Gurgaon,₹2.50 Cr,1359 sqft,https://www.magicbricks.com/hero-homes-sector-104-gurgaon-pdpid-4d4235313139323831,3,11,2025-08-10 18:51:49.857938,Updated yesterday,2025-08-09 12:00:00.000000,2,,3 BHK,Unfurnished,20 out of 36,,Hero Homes,,,,,Resale,
4 BHK Apartment for Sale in Sector 48 Gurgaon,₹3.09 Cr,1610 sqft,https://www.magicbricks.com/vipul-greens-sector-48-gurgaon-pdpid-4d4235303030333036,3,12,2025-08-10 18:51:49.861705,Updated yesterday,2025-08-09 12:00:00.000000,3,5,4 BHK,Semi-Furnished,5 out of 13,,Vipul Greens,Ready to Move,,1 Covered,Freehold,Resale,"Pool, Garden/Park"
2 BHK Apartment for Sale in Sector 79 Gurgaon,₹1.55 Cr,800 sqft,https://www.magicbricks.com/godrej-101-sector-79-gurgaon-pdpid-4d4235303834343632,3,13,2025-08-10 18:51:49.865680,Updated yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,7 out of 7,,Godrej 101,Ready to Move,Read more,1 Open,Freehold,Resale,
2 BHK Apartment for Sale in Sector 103 Gurgaon,₹3.50 Cr,1660 sqft,https://www.magicbricks.com/godrej-vrikshya-sector-103-gurgaon-pdpid-4d4235343232353835,3,14,2025-08-10 18:51:49.870775,Updated yesterday,2025-08-09 12:00:00.000000,2,3,2 BHK,Unfurnished,19 out of 35,,Godrej Vrikshya,,North - West,,Freehold,Resale,Main Road
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",₹77.5 Lac,585 sqft,https://www.magicbricks.com/the-trisara-apex-our-homes-sector-37c-gurgaon-pdpid-4d4235303239383330,3,15,2025-08-10 18:51:49.874806,Updated yesterday,2025-08-09 12:00:00.000000,2,2,2 BHK,Unfurnished,1 out of 11,,The Trisara Apex Our Homes,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road"
8 BHK  House for Sale in Part 2 Sector 15 Gurgaon,₹3.10 Cr,1335 sqft,https://www.magicbricks.com/friends-colony-sector-15-part-2-gurgaon-pdpid-4d4235303830343131,3,18,2025-08-10 18:51:49.879507,Updated yesterday,2025-08-09 12:00:00.000000,10,1,8 BHK,Unfurnished,,,Friends Colony,Ready to Move,North - East,,,Resale,Main Road
3 BHK Apartment for Sale in Sector 30 Gurgaon,₹1.25 Cr,1350 sqft,https://www.magicbricks.com/luxury-villa-sector-30-gurgaon-pdpid-4d4235323037303739,3,21,2025-08-10 18:51:49.884813,Updated yesterday,2025-08-09 12:00:00.000000,2,,3 BHK,Furnished,2 out of 5,,Luxury Villa,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Sector 103 Gurgaon,₹65 Lac,605 sqft,https://www.magicbricks.com/signature-global-grand-iva-sector-103-gurgaon-pdpid-4d4235303835393539,3,23,2025-08-10 18:51:49.889527,Updated yesterday,2025-08-09 12:00:00.000000,2,1,2 BHK,Semi-Furnished,Ground out of 1,,Signature Global Grand IVA,Ready to Move,East,,Freehold,Resale,
Studio Apartment for Sale in Sector 71 Gurgaon,₹1.16 Cr,759 sqft,https://www.magicbricks.com/m3m-broadway-sector-71-gurgaon-pdpid-4d4235313231323633,3,25,2025-08-10 18:51:49.894603,Updated yesterday,2025-08-09 12:00:00.000000,1,1,Studio,Furnished,8 out of 14,,M3M Broadway,Ready to Move,East,1 Covered,Freehold,Resale,Main Road
Studio Apartment for Sale in Sector 57 Gurgaon,₹1.69 Cr,12100 sqft,https://www.magicbricks.com/m3m-paragon-57-sector-57-gurgaon-pdpid-4d4235333930323739,3,27,2025-08-10 18:51:49.897367,Updated yesterday,2025-08-09 12:00:00.000000,2,1,Studio,Unfurnished,11 out of 14,,M3M Paragon 57,,North - East,1 Covered,Freehold,Resale,Main Road
4 BHK Apartment for Sale in Phase 3 DLF Gurgaon,₹6.50 Cr,3500 sqft,https://www.magicbricks.com/dlf-10a-dlf-phase-3-gurgaon-pdpid-4d4235333139303133,3,28,2025-08-10 18:51:49.899561,Updated yesterday,2025-08-09 12:00:00.000000,5,3,4 BHK,Semi-Furnished,2 out of 4,,DLF 10A,Ready to Move,North - East,,Freehold,Resale,Garden/Park
3 BHK Apartment for Sale in Sector 49 Gurgaon,₹4.70 Cr,2021 sqft,https://www.magicbricks.com/godrej-aristocrat-sector-49-gurgaon-pdpid-4d4235343138383333,3,29,2025-08-10 18:51:49.901116,Updated yesterday,2025-08-09 12:00:00.000000,3,2,3 BHK,Unfurnished,15 out of 31,,Godrej Aristocrat,,East,,,Resale,
"4 BHK Apartment for Sale in Sector 76, Delhi Gurgaon Expressway Gurgaon",₹7.23 Cr,3577 sqft,https://www.magicbricks.com/dlf-privana-west-sector-76-gurgaon-pdpid-4d4235303733353631,3,30,2025-08-10 18:51:49.903004,Updated yesterday,2025-08-09 12:00:00.000000,4,4,4 BHK,Unfurnished,33 out of 41,,DLF Privana West,,,,,Resale,
